"","Ref_index","Location","Decade","Region","row","Age.min","Age.max","Group.year.length","Age","Cases","Group","Group2"
"884","197","United States",1960,"AMR",775,20,80,61,35,5.14754098360656,">=20y",">=20y"
"885","197","United States",1960,"AMR",775,20,80,61,36,5.14754098360656,">=20y",">=20y"
"886","197","United States",1960,"AMR",775,20,80,61,37,5.14754098360656,">=20y",">=20y"
"887","197","United States",1960,"AMR",775,20,80,61,38,5.14754098360656,">=20y",">=20y"
"888","197","United States",1960,"AMR",775,20,80,61,39,5.14754098360656,">=20y",">=20y"
"889","197","United States",1960,"AMR",775,20,80,61,40,5.14754098360656,">=20y",">=20y"
"890","197","United States",1960,"AMR",775,20,80,61,41,5.14754098360656,">=20y",">=20y"
"891","197","United States",1960,"AMR",775,20,80,61,42,5.14754098360656,">=20y",">=20y"
"892","197","United States",1960,"AMR",775,20,80,61,43,5.14754098360656,">=20y",">=20y"
"893","197","United States",1960,"AMR",775,20,80,61,44,5.14754098360656,">=20y",">=20y"
"894","197","United States",1960,"AMR",775,20,80,61,45,5.14754098360656,">=20y",">=20y"
"895","197","United States",1960,"AMR",775,20,80,61,46,5.14754098360656,">=20y",">=20y"
"896","197","United States",1960,"AMR",775,20,80,61,47,5.14754098360656,">=20y",">=20y"
"897","197","United States",1960,"AMR",775,20,80,61,48,5.14754098360656,">=20y",">=20y"
"898","197","United States",1960,"AMR",775,20,80,61,49,5.14754098360656,">=20y",">=20y"
"899","197","United States",1960,"AMR",775,20,80,61,50,5.14754098360656,">=20y",">=20y"
"900","197","United States",1960,"AMR",775,20,80,61,51,5.14754098360656,">=20y",">=20y"
"901","197","United States",1960,"AMR",775,20,80,61,52,5.14754098360656,">=20y",">=20y"
"902","197","United States",1960,"AMR",775,20,80,61,53,5.14754098360656,">=20y",">=20y"
"903","197","United States",1960,"AMR",775,20,80,61,54,5.14754098360656,">=20y",">=20y"
"904","197","United States",1960,"AMR",775,20,80,61,55,5.14754098360656,">=20y",">=20y"
"905","197","United States",1960,"AMR",775,20,80,61,56,5.14754098360656,">=20y",">=20y"
"906","197","United States",1960,"AMR",775,20,80,61,57,5.14754098360656,">=20y",">=20y"
"907","197","United States",1960,"AMR",775,20,80,61,58,5.14754098360656,">=20y",">=20y"
"908","197","United States",1960,"AMR",775,20,80,61,59,5.14754098360656,">=20y",">=20y"
"909","197","United States",1960,"AMR",775,20,80,61,60,5.14754098360656,">=20y",">=20y"
"910","197","United States",1960,"AMR",775,20,80,61,61,5.14754098360656,">=20y",">=20y"
"911","197","United States",1960,"AMR",775,20,80,61,62,5.14754098360656,">=20y",">=20y"
"912","197","United States",1960,"AMR",775,20,80,61,63,5.14754098360656,">=20y",">=20y"
"913","197","United States",1960,"AMR",775,20,80,61,64,5.14754098360656,">=20y",">=20y"
"914","197","United States",1960,"AMR",775,20,80,61,65,5.14754098360656,">=20y",">=20y"
"915","197","United States",1960,"AMR",775,20,80,61,66,5.14754098360656,">=20y",">=20y"
"916","197","United States",1960,"AMR",775,20,80,61,67,5.14754098360656,">=20y",">=20y"
"917","197","United States",1960,"AMR",775,20,80,61,68,5.14754098360656,">=20y",">=20y"
"918","197","United States",1960,"AMR",775,20,80,61,69,5.14754098360656,">=20y",">=20y"
"919","197","United States",1960,"AMR",775,20,80,61,70,5.14754098360656,">=20y",">=20y"
"920","197","United States",1960,"AMR",775,20,80,61,71,5.14754098360656,">=20y",">=20y"
"921","197","United States",1960,"AMR",775,20,80,61,72,5.14754098360656,">=20y",">=20y"
"922","197","United States",1960,"AMR",775,20,80,61,73,5.14754098360656,">=20y",">=20y"
"923","197","United States",1960,"AMR",775,20,80,61,74,5.14754098360656,">=20y",">=20y"
"924","197","United States",1960,"AMR",775,20,80,61,75,5.14754098360656,">=20y",">=20y"
"925","197","United States",1960,"AMR",775,20,80,61,76,5.14754098360656,">=20y",">=20y"
"926","197","United States",1960,"AMR",775,20,80,61,77,5.14754098360656,">=20y",">=20y"
"927","197","United States",1960,"AMR",775,20,80,61,78,5.14754098360656,">=20y",">=20y"
"928","197","United States",1960,"AMR",775,20,80,61,79,5.14754098360656,">=20y",">=20y"
"929","197","United States",1960,"AMR",775,20,80,61,80,5.14754098360656,">=20y",">=20y"
"930","2","Jakarta, Indonesia",1960,"SEAR",219,0,1,2,0,66.5,"0-4y","0-19y"
"931","2","Jakarta, Indonesia",1960,"SEAR",219,0,1,2,1,66.5,"0-4y","0-19y"
"932","2","Jakarta, Indonesia",1960,"SEAR",220,2,3,2,2,75,"0-4y","0-19y"
"933","2","Jakarta, Indonesia",1960,"SEAR",220,2,3,2,3,75,"0-4y","0-19y"
"934","2","Jakarta, Indonesia",1960,"SEAR",221,4,5,2,4,34,"0-4y","0-19y"
"935","2","Jakarta, Indonesia",1960,"SEAR",221,4,5,2,5,34,"5-19y","0-19y"
"936","2","Jakarta, Indonesia",1960,"SEAR",222,6,7,2,6,14.5,"5-19y","0-19y"
"937","2","Jakarta, Indonesia",1960,"SEAR",222,6,7,2,7,14.5,"5-19y","0-19y"
"938","2","Jakarta, Indonesia",1960,"SEAR",223,8,10,3,8,1.66666666666667,"5-19y","0-19y"
"939","2","Jakarta, Indonesia",1960,"SEAR",223,8,10,3,9,1.66666666666667,"5-19y","0-19y"
"940","2","Jakarta, Indonesia",1960,"SEAR",223,8,10,3,10,1.66666666666667,"5-19y","0-19y"
"941","2","Jakarta, Indonesia",1960,"SEAR",224,10,12,3,10,3.66666666666667,"5-19y","0-19y"
"942","2","Jakarta, Indonesia",1960,"SEAR",224,10,12,3,11,3.66666666666667,"5-19y","0-19y"
"943","2","Jakarta, Indonesia",1960,"SEAR",224,10,12,3,12,3.66666666666667,"5-19y","0-19y"
"944","203","Republic of Georgia",1990,"NIS",677,0,4,5,0,41.8,"0-4y","0-19y"
"945","203","Republic of Georgia",1990,"NIS",677,0,4,5,1,41.8,"0-4y","0-19y"
"946","203","Republic of Georgia",1990,"NIS",677,0,4,5,2,41.8,"0-4y","0-19y"
"947","203","Republic of Georgia",1990,"NIS",677,0,4,5,3,41.8,"0-4y","0-19y"
"948","203","Republic of Georgia",1990,"NIS",677,0,4,5,4,41.8,"0-4y","0-19y"
"949","203","Republic of Georgia",1990,"NIS",678,5,9,5,5,46.6,"5-19y","0-19y"
"950","203","Republic of Georgia",1990,"NIS",678,5,9,5,6,46.6,"5-19y","0-19y"
"951","203","Republic of Georgia",1990,"NIS",678,5,9,5,7,46.6,"5-19y","0-19y"
"952","203","Republic of Georgia",1990,"NIS",678,5,9,5,8,46.6,"5-19y","0-19y"
"953","203","Republic of Georgia",1990,"NIS",678,5,9,5,9,46.6,"5-19y","0-19y"
"954","203","Republic of Georgia",1990,"NIS",679,10,14,5,10,43.2,"5-19y","0-19y"
"955","203","Republic of Georgia",1990,"NIS",679,10,14,5,11,43.2,"5-19y","0-19y"
"956","203","Republic of Georgia",1990,"NIS",679,10,14,5,12,43.2,"5-19y","0-19y"
"957","203","Republic of Georgia",1990,"NIS",679,10,14,5,13,43.2,"5-19y","0-19y"
"958","203","Republic of Georgia",1990,"NIS",679,10,14,5,14,43.2,"5-19y","0-19y"
"959","203","Republic of Georgia",1990,"NIS",680,15,19,5,15,34,"5-19y","0-19y"
"960","203","Republic of Georgia",1990,"NIS",680,15,19,5,16,34,"5-19y","0-19y"
"961","203","Republic of Georgia",1990,"NIS",680,15,19,5,17,34,"5-19y","0-19y"
"962","203","Republic of Georgia",1990,"NIS",680,15,19,5,18,34,"5-19y","0-19y"
"963","203","Republic of Georgia",1990,"NIS",680,15,19,5,19,34,"5-19y","0-19y"
"964","203","Republic of Georgia",1990,"NIS",681,20,29,10,20,24.7,">=20y",">=20y"
"965","203","Republic of Georgia",1990,"NIS",681,20,29,10,21,24.7,">=20y",">=20y"
"966","203","Republic of Georgia",1990,"NIS",681,20,29,10,22,24.7,">=20y",">=20y"
"967","203","Republic of Georgia",1990,"NIS",681,20,29,10,23,24.7,">=20y",">=20y"
"968","203","Republic of Georgia",1990,"NIS",681,20,29,10,24,24.7,">=20y",">=20y"
"969","203","Republic of Georgia",1990,"NIS",681,20,29,10,25,24.7,">=20y",">=20y"
"970","203","Republic of Georgia",1990,"NIS",681,20,29,10,26,24.7,">=20y",">=20y"
"971","203","Republic of Georgia",1990,"NIS",681,20,29,10,27,24.7,">=20y",">=20y"
"972","203","Republic of Georgia",1990,"NIS",681,20,29,10,28,24.7,">=20y",">=20y"
"973","203","Republic of Georgia",1990,"NIS",681,20,29,10,29,24.7,">=20y",">=20y"
"974","203","Republic of Georgia",1990,"NIS",682,30,39,10,30,16.5,">=20y",">=20y"
"975","203","Republic of Georgia",1990,"NIS",682,30,39,10,31,16.5,">=20y",">=20y"
"976","203","Republic of Georgia",1990,"NIS",682,30,39,10,32,16.5,">=20y",">=20y"
"977","203","Republic of Georgia",1990,"NIS",682,30,39,10,33,16.5,">=20y",">=20y"
"978","203","Republic of Georgia",1990,"NIS",682,30,39,10,34,16.5,">=20y",">=20y"
"979","203","Republic of Georgia",1990,"NIS",682,30,39,10,35,16.5,">=20y",">=20y"
"980","203","Republic of Georgia",1990,"NIS",682,30,39,10,36,16.5,">=20y",">=20y"
"981","203","Republic of Georgia",1990,"NIS",682,30,39,10,37,16.5,">=20y",">=20y"
"982","203","Republic of Georgia",1990,"NIS",682,30,39,10,38,16.5,">=20y",">=20y"
"983","203","Republic of Georgia",1990,"NIS",682,30,39,10,39,16.5,">=20y",">=20y"
"984","203","Republic of Georgia",1990,"NIS",683,40,49,10,40,10.1,">=20y",">=20y"
"985","203","Republic of Georgia",1990,"NIS",683,40,49,10,41,10.1,">=20y",">=20y"
"986","203","Republic of Georgia",1990,"NIS",683,40,49,10,42,10.1,">=20y",">=20y"
"987","203","Republic of Georgia",1990,"NIS",683,40,49,10,43,10.1,">=20y",">=20y"
"988","203","Republic of Georgia",1990,"NIS",683,40,49,10,44,10.1,">=20y",">=20y"
"989","203","Republic of Georgia",1990,"NIS",683,40,49,10,45,10.1,">=20y",">=20y"
"990","203","Republic of Georgia",1990,"NIS",683,40,49,10,46,10.1,">=20y",">=20y"
"991","203","Republic of Georgia",1990,"NIS",683,40,49,10,47,10.1,">=20y",">=20y"
"992","203","Republic of Georgia",1990,"NIS",683,40,49,10,48,10.1,">=20y",">=20y"
"993","203","Republic of Georgia",1990,"NIS",683,40,49,10,49,10.1,">=20y",">=20y"
"994","203","Republic of Georgia",1990,"NIS",684,50,59,10,50,5.3,">=20y",">=20y"
"995","203","Republic of Georgia",1990,"NIS",684,50,59,10,51,5.3,">=20y",">=20y"
"996","203","Republic of Georgia",1990,"NIS",684,50,59,10,52,5.3,">=20y",">=20y"
"997","203","Republic of Georgia",1990,"NIS",684,50,59,10,53,5.3,">=20y",">=20y"
"998","203","Republic of Georgia",1990,"NIS",684,50,59,10,54,5.3,">=20y",">=20y"
"999","203","Republic of Georgia",1990,"NIS",684,50,59,10,55,5.3,">=20y",">=20y"
"1000","203","Republic of Georgia",1990,"NIS",684,50,59,10,56,5.3,">=20y",">=20y"
"1001","203","Republic of Georgia",1990,"NIS",684,50,59,10,57,5.3,">=20y",">=20y"
"1002","203","Republic of Georgia",1990,"NIS",684,50,59,10,58,5.3,">=20y",">=20y"
"1003","203","Republic of Georgia",1990,"NIS",684,50,59,10,59,5.3,">=20y",">=20y"
"1004","203","Republic of Georgia",1990,"NIS",685,60,69,10,60,1,">=20y",">=20y"
"1005","203","Republic of Georgia",1990,"NIS",685,60,69,10,61,1,">=20y",">=20y"
"1006","203","Republic of Georgia",1990,"NIS",685,60,69,10,62,1,">=20y",">=20y"
"1007","203","Republic of Georgia",1990,"NIS",685,60,69,10,63,1,">=20y",">=20y"
"1008","203","Republic of Georgia",1990,"NIS",685,60,69,10,64,1,">=20y",">=20y"
"1009","203","Republic of Georgia",1990,"NIS",685,60,69,10,65,1,">=20y",">=20y"
"1010","203","Republic of Georgia",1990,"NIS",685,60,69,10,66,1,">=20y",">=20y"
"1011","203","Republic of Georgia",1990,"NIS",685,60,69,10,67,1,">=20y",">=20y"
"1012","203","Republic of Georgia",1990,"NIS",685,60,69,10,68,1,">=20y",">=20y"
"1013","203","Republic of Georgia",1990,"NIS",685,60,69,10,69,1,">=20y",">=20y"
"1014","203","Republic of Georgia",1990,"NIS",686,70,80,11,70,0.0909090909090909,">=20y",">=20y"
"1015","203","Republic of Georgia",1990,"NIS",686,70,80,11,71,0.0909090909090909,">=20y",">=20y"
"1016","203","Republic of Georgia",1990,"NIS",686,70,80,11,72,0.0909090909090909,">=20y",">=20y"
"1017","203","Republic of Georgia",1990,"NIS",686,70,80,11,73,0.0909090909090909,">=20y",">=20y"
"1018","203","Republic of Georgia",1990,"NIS",686,70,80,11,74,0.0909090909090909,">=20y",">=20y"
"1019","203","Republic of Georgia",1990,"NIS",686,70,80,11,75,0.0909090909090909,">=20y",">=20y"
"1020","203","Republic of Georgia",1990,"NIS",686,70,80,11,76,0.0909090909090909,">=20y",">=20y"
"1021","203","Republic of Georgia",1990,"NIS",686,70,80,11,77,0.0909090909090909,">=20y",">=20y"
"1022","203","Republic of Georgia",1990,"NIS",686,70,80,11,78,0.0909090909090909,">=20y",">=20y"
"1023","203","Republic of Georgia",1990,"NIS",686,70,80,11,79,0.0909090909090909,">=20y",">=20y"
"1024","203","Republic of Georgia",1990,"NIS",686,70,80,11,80,0.0909090909090909,">=20y",">=20y"
"1025","204","Uzbekistan",1990,"NIS",832,0,2,3,0,13.6666666666667,"0-4y","0-19y"
"1026","204","Uzbekistan",1990,"NIS",832,0,2,3,1,13.6666666666667,"0-4y","0-19y"
"1027","204","Uzbekistan",1990,"NIS",832,0,2,3,2,13.6666666666667,"0-4y","0-19y"
"1028","204","Uzbekistan",1990,"NIS",833,3,6,4,3,33.5,"0-4y","0-19y"
"1029","204","Uzbekistan",1990,"NIS",833,3,6,4,4,33.5,"0-4y","0-19y"
"1030","204","Uzbekistan",1990,"NIS",833,3,6,4,5,33.5,"5-19y","0-19y"
"1031","204","Uzbekistan",1990,"NIS",833,3,6,4,6,33.5,"5-19y","0-19y"
"1032","204","Uzbekistan",1990,"NIS",834,7,14,8,7,43,"5-19y","0-19y"
"1033","204","Uzbekistan",1990,"NIS",834,7,14,8,8,43,"5-19y","0-19y"
"1034","204","Uzbekistan",1990,"NIS",834,7,14,8,9,43,"5-19y","0-19y"
"1035","204","Uzbekistan",1990,"NIS",834,7,14,8,10,43,"5-19y","0-19y"
"1036","204","Uzbekistan",1990,"NIS",834,7,14,8,11,43,"5-19y","0-19y"
"1037","204","Uzbekistan",1990,"NIS",834,7,14,8,12,43,"5-19y","0-19y"
"1038","204","Uzbekistan",1990,"NIS",834,7,14,8,13,43,"5-19y","0-19y"
"1039","204","Uzbekistan",1990,"NIS",834,7,14,8,14,43,"5-19y","0-19y"
"1040","204","Uzbekistan",1990,"NIS",835,15,80,66,15,10.7272727272727,"5-19y","0-19y"
"1041","204","Uzbekistan",1990,"NIS",835,15,80,66,16,10.7272727272727,"5-19y","0-19y"
"1042","204","Uzbekistan",1990,"NIS",835,15,80,66,17,10.7272727272727,"5-19y","0-19y"
"1043","204","Uzbekistan",1990,"NIS",835,15,80,66,18,10.7272727272727,"5-19y","0-19y"
"1044","204","Uzbekistan",1990,"NIS",835,15,80,66,19,10.7272727272727,"5-19y","0-19y"
"1045","204","Uzbekistan",1990,"NIS",835,15,80,66,20,10.7272727272727,">=20y",">=20y"
"1046","204","Uzbekistan",1990,"NIS",835,15,80,66,21,10.7272727272727,">=20y",">=20y"
"1047","204","Uzbekistan",1990,"NIS",835,15,80,66,22,10.7272727272727,">=20y",">=20y"
"1048","204","Uzbekistan",1990,"NIS",835,15,80,66,23,10.7272727272727,">=20y",">=20y"
"1049","204","Uzbekistan",1990,"NIS",835,15,80,66,24,10.7272727272727,">=20y",">=20y"
"1050","204","Uzbekistan",1990,"NIS",835,15,80,66,25,10.7272727272727,">=20y",">=20y"
"1051","204","Uzbekistan",1990,"NIS",835,15,80,66,26,10.7272727272727,">=20y",">=20y"
"1052","204","Uzbekistan",1990,"NIS",835,15,80,66,27,10.7272727272727,">=20y",">=20y"
"1053","204","Uzbekistan",1990,"NIS",835,15,80,66,28,10.7272727272727,">=20y",">=20y"
"1054","204","Uzbekistan",1990,"NIS",835,15,80,66,29,10.7272727272727,">=20y",">=20y"
"1055","204","Uzbekistan",1990,"NIS",835,15,80,66,30,10.7272727272727,">=20y",">=20y"
"1056","204","Uzbekistan",1990,"NIS",835,15,80,66,31,10.7272727272727,">=20y",">=20y"
"1057","204","Uzbekistan",1990,"NIS",835,15,80,66,32,10.7272727272727,">=20y",">=20y"
"1058","204","Uzbekistan",1990,"NIS",835,15,80,66,33,10.7272727272727,">=20y",">=20y"
"1059","204","Uzbekistan",1990,"NIS",835,15,80,66,34,10.7272727272727,">=20y",">=20y"
"1060","204","Uzbekistan",1990,"NIS",835,15,80,66,35,10.7272727272727,">=20y",">=20y"
"1061","204","Uzbekistan",1990,"NIS",835,15,80,66,36,10.7272727272727,">=20y",">=20y"
"1062","204","Uzbekistan",1990,"NIS",835,15,80,66,37,10.7272727272727,">=20y",">=20y"
"1063","204","Uzbekistan",1990,"NIS",835,15,80,66,38,10.7272727272727,">=20y",">=20y"
"1064","204","Uzbekistan",1990,"NIS",835,15,80,66,39,10.7272727272727,">=20y",">=20y"
"1065","204","Uzbekistan",1990,"NIS",835,15,80,66,40,10.7272727272727,">=20y",">=20y"
"1066","204","Uzbekistan",1990,"NIS",835,15,80,66,41,10.7272727272727,">=20y",">=20y"
"1067","204","Uzbekistan",1990,"NIS",835,15,80,66,42,10.7272727272727,">=20y",">=20y"
"1068","204","Uzbekistan",1990,"NIS",835,15,80,66,43,10.7272727272727,">=20y",">=20y"
"1069","204","Uzbekistan",1990,"NIS",835,15,80,66,44,10.7272727272727,">=20y",">=20y"
"1070","204","Uzbekistan",1990,"NIS",835,15,80,66,45,10.7272727272727,">=20y",">=20y"
"1071","204","Uzbekistan",1990,"NIS",835,15,80,66,46,10.7272727272727,">=20y",">=20y"
"1072","204","Uzbekistan",1990,"NIS",835,15,80,66,47,10.7272727272727,">=20y",">=20y"
"1073","204","Uzbekistan",1990,"NIS",835,15,80,66,48,10.7272727272727,">=20y",">=20y"
"1074","204","Uzbekistan",1990,"NIS",835,15,80,66,49,10.7272727272727,">=20y",">=20y"
"1075","204","Uzbekistan",1990,"NIS",835,15,80,66,50,10.7272727272727,">=20y",">=20y"
"1076","204","Uzbekistan",1990,"NIS",835,15,80,66,51,10.7272727272727,">=20y",">=20y"
"1077","204","Uzbekistan",1990,"NIS",835,15,80,66,52,10.7272727272727,">=20y",">=20y"
"1078","204","Uzbekistan",1990,"NIS",835,15,80,66,53,10.7272727272727,">=20y",">=20y"
"1079","204","Uzbekistan",1990,"NIS",835,15,80,66,54,10.7272727272727,">=20y",">=20y"
"1080","204","Uzbekistan",1990,"NIS",835,15,80,66,55,10.7272727272727,">=20y",">=20y"
"1081","204","Uzbekistan",1990,"NIS",835,15,80,66,56,10.7272727272727,">=20y",">=20y"
"1082","204","Uzbekistan",1990,"NIS",835,15,80,66,57,10.7272727272727,">=20y",">=20y"
"1083","204","Uzbekistan",1990,"NIS",835,15,80,66,58,10.7272727272727,">=20y",">=20y"
"1084","204","Uzbekistan",1990,"NIS",835,15,80,66,59,10.7272727272727,">=20y",">=20y"
"1085","204","Uzbekistan",1990,"NIS",835,15,80,66,60,10.7272727272727,">=20y",">=20y"
"1086","204","Uzbekistan",1990,"NIS",835,15,80,66,61,10.7272727272727,">=20y",">=20y"
"1087","204","Uzbekistan",1990,"NIS",835,15,80,66,62,10.7272727272727,">=20y",">=20y"
"1088","204","Uzbekistan",1990,"NIS",835,15,80,66,63,10.7272727272727,">=20y",">=20y"
"1089","204","Uzbekistan",1990,"NIS",835,15,80,66,64,10.7272727272727,">=20y",">=20y"
"1090","204","Uzbekistan",1990,"NIS",835,15,80,66,65,10.7272727272727,">=20y",">=20y"
"1091","204","Uzbekistan",1990,"NIS",835,15,80,66,66,10.7272727272727,">=20y",">=20y"
"1092","204","Uzbekistan",1990,"NIS",835,15,80,66,67,10.7272727272727,">=20y",">=20y"
"1093","204","Uzbekistan",1990,"NIS",835,15,80,66,68,10.7272727272727,">=20y",">=20y"
"1094","204","Uzbekistan",1990,"NIS",835,15,80,66,69,10.7272727272727,">=20y",">=20y"
"1095","204","Uzbekistan",1990,"NIS",835,15,80,66,70,10.7272727272727,">=20y",">=20y"
"1096","204","Uzbekistan",1990,"NIS",835,15,80,66,71,10.7272727272727,">=20y",">=20y"
"1097","204","Uzbekistan",1990,"NIS",835,15,80,66,72,10.7272727272727,">=20y",">=20y"
"1098","204","Uzbekistan",1990,"NIS",835,15,80,66,73,10.7272727272727,">=20y",">=20y"
"1099","204","Uzbekistan",1990,"NIS",835,15,80,66,74,10.7272727272727,">=20y",">=20y"
"1100","204","Uzbekistan",1990,"NIS",835,15,80,66,75,10.7272727272727,">=20y",">=20y"
"1101","204","Uzbekistan",1990,"NIS",835,15,80,66,76,10.7272727272727,">=20y",">=20y"
"1102","204","Uzbekistan",1990,"NIS",835,15,80,66,77,10.7272727272727,">=20y",">=20y"
"1103","204","Uzbekistan",1990,"NIS",835,15,80,66,78,10.7272727272727,">=20y",">=20y"
"1104","204","Uzbekistan",1990,"NIS",835,15,80,66,79,10.7272727272727,">=20y",">=20y"
"1105","204","Uzbekistan",1990,"NIS",835,15,80,66,80,10.7272727272727,">=20y",">=20y"
"1106","205","Utah",1940,"AMR",821,0,4,5,0,4.6,"0-4y","0-19y"
"1107","205","Utah",1940,"AMR",821,0,4,5,1,4.6,"0-4y","0-19y"
"1108","205","Utah",1940,"AMR",821,0,4,5,2,4.6,"0-4y","0-19y"
"1109","205","Utah",1940,"AMR",821,0,4,5,3,4.6,"0-4y","0-19y"
"1110","205","Utah",1940,"AMR",821,0,4,5,4,4.6,"0-4y","0-19y"
"1111","205","Utah",1940,"AMR",822,5,9,5,5,5,"5-19y","0-19y"
"1112","205","Utah",1940,"AMR",822,5,9,5,6,5,"5-19y","0-19y"
"1113","205","Utah",1940,"AMR",822,5,9,5,7,5,"5-19y","0-19y"
"1114","205","Utah",1940,"AMR",822,5,9,5,8,5,"5-19y","0-19y"
"1115","205","Utah",1940,"AMR",822,5,9,5,9,5,"5-19y","0-19y"
"1116","205","Utah",1940,"AMR",823,10,14,5,10,5,"5-19y","0-19y"
"1117","205","Utah",1940,"AMR",823,10,14,5,11,5,"5-19y","0-19y"
"1118","205","Utah",1940,"AMR",823,10,14,5,12,5,"5-19y","0-19y"
"1119","205","Utah",1940,"AMR",823,10,14,5,13,5,"5-19y","0-19y"
"1120","205","Utah",1940,"AMR",823,10,14,5,14,5,"5-19y","0-19y"
"1121","205","Utah",1940,"AMR",824,15,19,5,15,0.8,"5-19y","0-19y"
"1122","205","Utah",1940,"AMR",824,15,19,5,16,0.8,"5-19y","0-19y"
"1123","205","Utah",1940,"AMR",824,15,19,5,17,0.8,"5-19y","0-19y"
"1124","205","Utah",1940,"AMR",824,15,19,5,18,0.8,"5-19y","0-19y"
"1125","205","Utah",1940,"AMR",824,15,19,5,19,0.8,"5-19y","0-19y"
"1126","205","Utah",1940,"AMR",825,20,24,5,20,0.4,">=20y",">=20y"
"1127","205","Utah",1940,"AMR",825,20,24,5,21,0.4,">=20y",">=20y"
"1128","205","Utah",1940,"AMR",825,20,24,5,22,0.4,">=20y",">=20y"
"1129","205","Utah",1940,"AMR",825,20,24,5,23,0.4,">=20y",">=20y"
"1130","205","Utah",1940,"AMR",825,20,24,5,24,0.4,">=20y",">=20y"
"1131","205","Utah",1940,"AMR",826,25,29,5,25,1,">=20y",">=20y"
"1132","205","Utah",1940,"AMR",826,25,29,5,26,1,">=20y",">=20y"
"1133","205","Utah",1940,"AMR",826,25,29,5,27,1,">=20y",">=20y"
"1134","205","Utah",1940,"AMR",826,25,29,5,28,1,">=20y",">=20y"
"1135","205","Utah",1940,"AMR",826,25,29,5,29,1,">=20y",">=20y"
"1136","205","Utah",1940,"AMR",827,30,34,5,30,1,">=20y",">=20y"
"1137","205","Utah",1940,"AMR",827,30,34,5,31,1,">=20y",">=20y"
"1138","205","Utah",1940,"AMR",827,30,34,5,32,1,">=20y",">=20y"
"1139","205","Utah",1940,"AMR",827,30,34,5,33,1,">=20y",">=20y"
"1140","205","Utah",1940,"AMR",827,30,34,5,34,1,">=20y",">=20y"
"1141","205","Utah",1940,"AMR",828,35,39,5,35,0.6,">=20y",">=20y"
"1142","205","Utah",1940,"AMR",828,35,39,5,36,0.6,">=20y",">=20y"
"1143","205","Utah",1940,"AMR",828,35,39,5,37,0.6,">=20y",">=20y"
"1144","205","Utah",1940,"AMR",828,35,39,5,38,0.6,">=20y",">=20y"
"1145","205","Utah",1940,"AMR",828,35,39,5,39,0.6,">=20y",">=20y"
"1146","205","Utah",1940,"AMR",829,40,50,11,40,0.272727272727273,">=20y",">=20y"
"1147","205","Utah",1940,"AMR",829,40,50,11,41,0.272727272727273,">=20y",">=20y"
"1148","205","Utah",1940,"AMR",829,40,50,11,42,0.272727272727273,">=20y",">=20y"
"1149","205","Utah",1940,"AMR",829,40,50,11,43,0.272727272727273,">=20y",">=20y"
"1150","205","Utah",1940,"AMR",829,40,50,11,44,0.272727272727273,">=20y",">=20y"
"1151","205","Utah",1940,"AMR",829,40,50,11,45,0.272727272727273,">=20y",">=20y"
"1152","205","Utah",1940,"AMR",829,40,50,11,46,0.272727272727273,">=20y",">=20y"
"1153","205","Utah",1940,"AMR",829,40,50,11,47,0.272727272727273,">=20y",">=20y"
"1154","205","Utah",1940,"AMR",829,40,50,11,48,0.272727272727273,">=20y",">=20y"
"1155","205","Utah",1940,"AMR",829,40,50,11,49,0.272727272727273,">=20y",">=20y"
"1156","205","Utah",1940,"AMR",829,40,50,11,50,0.272727272727273,">=20y",">=20y"
"1157","205","Utah",1940,"AMR",830,51,60,10,51,0.2,">=20y",">=20y"
"1158","205","Utah",1940,"AMR",830,51,60,10,52,0.2,">=20y",">=20y"
"1159","205","Utah",1940,"AMR",830,51,60,10,53,0.2,">=20y",">=20y"
"1160","205","Utah",1940,"AMR",830,51,60,10,54,0.2,">=20y",">=20y"
"1161","205","Utah",1940,"AMR",830,51,60,10,55,0.2,">=20y",">=20y"
"1162","205","Utah",1940,"AMR",830,51,60,10,56,0.2,">=20y",">=20y"
"1163","205","Utah",1940,"AMR",830,51,60,10,57,0.2,">=20y",">=20y"
"1164","205","Utah",1940,"AMR",830,51,60,10,58,0.2,">=20y",">=20y"
"1165","205","Utah",1940,"AMR",830,51,60,10,59,0.2,">=20y",">=20y"
"1166","205","Utah",1940,"AMR",830,51,60,10,60,0.2,">=20y",">=20y"
"1167","205","Utah",1940,"AMR",831,61,70,10,61,0.3,">=20y",">=20y"
"1168","205","Utah",1940,"AMR",831,61,70,10,62,0.3,">=20y",">=20y"
"1169","205","Utah",1940,"AMR",831,61,70,10,63,0.3,">=20y",">=20y"
"1170","205","Utah",1940,"AMR",831,61,70,10,64,0.3,">=20y",">=20y"
"1171","205","Utah",1940,"AMR",831,61,70,10,65,0.3,">=20y",">=20y"
"1172","205","Utah",1940,"AMR",831,61,70,10,66,0.3,">=20y",">=20y"
"1173","205","Utah",1940,"AMR",831,61,70,10,67,0.3,">=20y",">=20y"
"1174","205","Utah",1940,"AMR",831,61,70,10,68,0.3,">=20y",">=20y"
"1175","205","Utah",1940,"AMR",831,61,70,10,69,0.3,">=20y",">=20y"
"1176","205","Utah",1940,"AMR",831,61,70,10,70,0.3,">=20y",">=20y"
"1177","223","Matatiele, South Africa",1940,"AFR",522,0,0,1,0,1,"0-4y","0-19y"
